arm_id,state_index,year,threshold,max_d_phi,auroc,auprc,balanced_accuracy,f1,accuracy,count_predicted_positive,selection_rate,ks_statistic,ks_pvalue,score_mean,score_median,score_iqr,y0_mean,y0_median,y1_mean,y1_median
D6_ARM_001,14,2022,0.5,0.0006010481467211468,0.7055869125584373,0.13540493597123066,0.4999805303531794,0.0,0.9355191256830601,1,3.6429872495446266e-05,0.3065677161030092,1.4209923335381095e-138,0.06443723406246603,0.04947428411758609,0.046717439386831594,0.06218661097721716,0.04791498532128788,0.09711007264487195,0.08052725345091184
D6_ARM_001,14,2023,0.5,0.0008068807809147451,0.70539804609642,0.14349556283785153,0.5002226359136808,0.0010351966873706005,0.9340779451446528,3,0.00010246951531919253,0.30722277535257225,1.7000407856473935e-151,0.06538927348890837,0.05079684521840979,0.04634211924937951,0.06298589944016343,0.04921441737222285,0.09946261381295032,0.08068398418579185
D6_ARM_001,14,2024,0.5,0.0013813259578892138,0.6639373129660177,0.14142031546204925,0.5001447263475475,0.0007791195948578107,0.9207109737248841,4,0.00012364760432766615,0.2449516551256934,3.557216696572023e-125,0.06597878745568204,0.05115074093330916,0.04728808349493044,0.0637553234392135,0.04946064210802193,0.09181972489561505,0.07486492499073263
D6_ARM_001,15,2022,0.5,0.0004898430802057542,0.7052838948556306,0.1350925028844109,0.4999805303531794,0.0,0.9355191256830601,1,3.6429872495446266e-05,0.3049604631896115,4.2590784984816864e-137,0.06444476796823714,0.04991566594735147,0.04641736849378992,0.062246871927319446,0.04840792360056678,0.09635215532086977,0.08070044049454911
D6_ARM_001,15,2023,0.5,0.0008270540239015199,0.7050300381246706,0.14386587848089485,0.5002592016588906,0.0010362694300518134,0.9341462581548656,1,3.4156505106397514e-05,0.30546346826150184,9.864562221658165e-150,0.06536107979401024,0.051132277532412715,0.04611131093832156,0.06300860119292236,0.04960709520882932,0.09871286039668091,0.08086737812099598
D6_ARM_001,15,2024,0.5,0.0014029923016365678,0.663616305761805,0.1408667675847245,0.499966428307651,0.0,0.9207109737248841,2,6.182380216383307e-05,0.24507407457036523,2.658694550140813e-125,0.06591777033377931,0.05146115902057299,0.046899136733717796,0.06375800898002763,0.049916056461520926,0.09101836005059605,0.07503915301615921
D6_ARM_002,0,2022,0.5,0.005221647220420581,0.7803173019326684,0.20789547183681983,0.5094106303912699,0.04051172707889126,0.9344333952573489,106,0.0038611445015116746,0.4269955658857637,1.386825214295147e-274,0.06447450229688127,0.04070001380816865,0.049863732954239307,0.059236273177479835,0.038831358585327796,0.14048209465484016,0.10252035555335272
D6_ARM_002,0,2023,0.5,0.0056532544651037575,0.7791136828055484,0.20077642832585907,0.5066010735389965,0.030392156862745098,0.9324522760646109,109,0.003722296212819725,0.425247788995271,1.5984660581266395e-296,0.06478168913877222,0.04166887590498986,0.049793508025080195,0.05976765945443462,0.03973901985804998,0.13580382270997995,0.09950377022658076
D6_ARM_002,0,2024,0.5,0.005281354828261284,0.7513692505002743,0.21480999255828503,0.5076108878331838,0.03418803418803419,0.9196723844846237,127,0.00392520475969711,0.3657331332359064,1.2995231405698972e-283,0.06584314734626671,0.0420093377425122,0.0507137551147735,0.060241424633562864,0.0398539744333347,0.13092931011310002,0.0892879981016838
D6_ARM_002,1,2022,0.5,0.003805019183202293,0.7801156362966029,0.20797534815005755,0.5086021090254914,0.03741314804917156,0.9343969693658253,101,0.0036790150438931993,0.4269209930462477,1.7472533362465048e-274,0.06449574765938222,0.04075303407416373,0.04970052985426263,0.0592581867018363,0.03885974931419037,0.1404936448755697,0.1021235853593416
D6_ARM_002,1,2023,0.5,0.0036117895310842233,0.7787418402720714,0.201169304396978,0.5071555003272449,0.03235294117647059,0.9325888740907694,109,0.003722296212819725,0.4255561573011209,5.671736742321672e-297,0.06478688647446848,0.041799840961762175,0.0501908483743318,0.059767578809033224,0.039855060389689334,0.13588378096695178,0.10034113511603743
D6_ARM_002,1,2024,0.5,0.00434480815840019,0.752102720979035,0.21509380604742562,0.5073823128481515,0.033432392273402674,0.9195796631123474,128,0.003956111883789214,0.3689167529105918,9.85588902503732e-289,0.06592731429368993,0.04217746832185187,0.0505905951471185,0.060311545970154805,0.0400237728430141,0.13117667237732294,0.09023447404525543
D6_ARM_002,2,2022,0.5,0.0035210546015994226,0.7884605570173152,0.2161807643602271,0.5095568393522855,0.041401273885350316,0.9342148399082068,114,0.004152551633701235,0.4399010227038,2.871572285705621e-292,0.0645117996114163,0.04060223020079479,0.052116573257599476,0.05886269808699435,0.03860439148022774,0.14648122020561347,0.10974806981145738
D6_ARM_002,2,2023,0.5,0.0037627978335810406,0.7870636191817468,0.209248319362832,0.506951407728675,0.03143418467583497,0.9326571731038487,105,0.0035856981866612026,0.4416367872350706,5.474e-321,0.0645958188985116,0.041647239154531536,0.05218864116046717,0.05917187997207621,0.03940479582266446,0.14142418633292933,0.102945996851416
D6_ARM_002,2,2024,0.5,0.004481061048696618,0.7651575149307204,0.22321053343407368,0.5079065971876564,0.034996276991809384,0.9198887343532685,122,0.003770669139236594,0.394797117788508,0.0,0.06550423340262423,0.04172304787941812,0.053566442478584705,0.059470444472626,0.039384648982270135,0.13561055400074334,0.09536973037033389
D6_ARM_002,3,2022,0.5,0.003455654016694639,0.7881199637210835,0.21475384318953078,0.508767786117177,0.038338658146964855,0.9342148399082068,108,0.003933996284559064,0.44014889490311143,1.2947739078063283e-292,0.06450207359003615,0.040621180851430023,0.05175701529529661,0.058920047688006794,0.03892418178909328,0.14549821553456738,0.10946319351173721
