record_type,year,arm_id,feature,transform_family,transform_type,original_cardinality,terminal_cardinality,cardinality_reduction,nmi_y_before,nmi_y_after,delta_nmi_y,nmi_a_before,nmi_a_after,delta_nmi_a,post_state,category,state,n,outcome_positive_count,outcome_prevalence
category_state,2023,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,65.0,before,592.0,37.0,0.0625
category_state,2023,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,66.0,before,549.0,28.0,0.051001821493624776
category_state,2023,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,67.0,before,608.0,20.0,0.03289473684210526
category_state,2023,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,68.0,before,591.0,22.0,0.03722504230118443
category_state,2023,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,69.0,before,523.0,15.0,0.028680688336520075
category_state,2023,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,70.0,before,561.0,20.0,0.035650623885918005
category_state,2023,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,71.0,before,521.0,9.0,0.01727447216890595
category_state,2023,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,72.0,before,527.0,17.0,0.03225806451612903
category_state,2023,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,73.0,before,519.0,10.0,0.019267822736030827
category_state,2023,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,74.0,before,479.0,18.0,0.037578288100208766
category_state,2023,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,75.0,before,446.0,7.0,0.01569506726457399
category_state,2023,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,76.0,before,447.0,8.0,0.017897091722595078
category_state,2023,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,77.0,before,345.0,3.0,0.008695652173913044
category_state,2023,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,78.0,before,327.0,6.0,0.01834862385321101
category_state,2023,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,79.0,before,280.0,4.0,0.014285714285714285
category_state,2023,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,80.0,before,293.0,3.0,0.010238907849829351
category_state,2023,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,81.0,before,261.0,5.0,0.019157088122605363
category_state,2023,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,82.0,before,222.0,5.0,0.02252252252252252
category_state,2023,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,83.0,before,222.0,5.0,0.02252252252252252
category_state,2023,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,84.0,before,194.0,1.0,0.005154639175257732
category_state,2023,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,85.0,before,1098.0,11.0,0.010018214936247723
category_state,2023,D6_ARM_001,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,dropped_constant_equivalent,after,29277.0,1929.0,0.06588789835024081
feature_summary,2023,D6_ARM_001,asev_a,Family_I,categorical_merge,3.0,2.0,1.0,0.0028280303889122614,7.809941159960749e-05,-0.002749930977312654,0.0023853025201896008,4.087275295991361e-06,-0.002381215244893609,merged_categories,,,,,
category_state,2023,D6_ARM_001,asev_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,before,29.0,3.0,0.10344827586206896
category_state,2023,D6_ARM_001,asev_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,1,before,4319.0,401.0,0.09284556610326465
category_state,2023,D6_ARM_001,asev_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,2,before,24929.0,1525.0,0.06117373340286413
category_state,2023,D6_ARM_001,asev_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,after,29.0,3.0,0.10344827586206896
category_state,2023,D6_ARM_001,asev_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,2,after,29248.0,1926.0,0.06585065645514224
feature_summary,2023,D6_ARM_001,diff_a,Family_I,categorical_merge,5.0,4.0,1.0,0.0024984428899771658,0.0030764318547763718,0.000577988964799206,0.004322569860869099,0.002284658941398388,-0.0020379109194707114,merged_categories,,,,,
category_state,2023,D6_ARM_001,diff_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,before,6.0,0.0,0.0
category_state,2023,D6_ARM_001,diff_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,1,before,22675.0,1367.0,0.060286659316427786
category_state,2023,D6_ARM_001,diff_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,2,before,4673.0,371.0,0.07939225337042585
category_state,2023,D6_ARM_001,diff_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,3,before,1571.0,173.0,0.11012094207511139
category_state,2023,D6_ARM_001,diff_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,4,before,352.0,18.0,0.05113636363636364
category_state,2023,D6_ARM_001,diff_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,after,6.0,0.0,0.0
category_state,2023,D6_ARM_001,diff_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,1,after,27348.0,1738.0,0.06355126517478427
category_state,2023,D6_ARM_001,diff_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,3,after,1571.0,173.0,0.11012094207511139
category_state,2023,D6_ARM_001,diff_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,4,after,352.0,18.0,0.05113636363636364
feature_summary,2023,D6_ARM_001,empwrkft1_a,Family_I,categorical_merge,4.0,2.0,2.0,0.0016067478208269253,2.438777444816566e-07,-0.0016065039430824435,0.011388862430783533,6.142927512275202e-05,-0.01132743315566078,merged_categories,,,,,
category_state,2023,D6_ARM_001,empwrkft1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-2,before,1056.0,70.0,0.06628787878787878
category_state,2023,D6_ARM_001,empwrkft1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,before,11887.0,635.0,0.05341970219567595
category_state,2023,D6_ARM_001,empwrkft1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,1,before,13090.0,938.0,0.07165775401069518
category_state,2023,D6_ARM_001,empwrkft1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,2,before,3244.0,286.0,0.08816276202219482
category_state,2023,D6_ARM_001,empwrkft1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-2,after,1056.0,70.0,0.06628787878787878
category_state,2023,D6_ARM_001,empwrkft1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,1,after,28221.0,1859.0,0.0658729315049077
feature_summary,2023,D6_ARM_001,empwrklsw1_a,Family_I,categorical_merge,3.0,2.0,1.0,0.0017235577410278794,3.140597598907767e-07,-0.0017232436812679886,0.006812321363007849,8.766427299063388e-05,-0.006724657090017215,merged_categories,,,,,
category_state,2023,D6_ARM_001,empwrklsw1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,before,1024.0,67.0,0.0654296875
category_state,2023,D6_ARM_001,empwrklsw1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,1,before,16366.0,1227.0,0.07497250397164854
category_state,2023,D6_ARM_001,empwrklsw1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,2,before,11887.0,635.0,0.05341970219567595
category_state,2023,D6_ARM_001,empwrklsw1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,after,1024.0,67.0,0.0654296875
category_state,2023,D6_ARM_001,empwrklsw1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,1,after,28253.0,1862.0,0.06590450571620712
feature_summary,2023,D6_ARM_001,hearingdf_a,Family_I,categorical_merge,5.0,4.0,1.0,0.001108505089110644,0.0018382117989335434,0.0007297067098228993,0.002277711965922917,0.0006612137821290413,-0.0016164981837938758,merged_categories,,,,,
category_state,2023,D6_ARM_001,hearingdf_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,before,5.0,2.0,0.4
category_state,2023,D6_ARM_001,hearingdf_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,1,before,24076.0,1525.0,0.06334108655922911
category_state,2023,D6_ARM_001,hearingdf_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,2,before,4647.0,343.0,0.07381106089950505
category_state,2023,D6_ARM_001,hearingdf_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,3,before,522.0,57.0,0.10919540229885058
category_state,2023,D6_ARM_001,hearingdf_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,4,before,27.0,2.0,0.07407407407407407
category_state,2023,D6_ARM_001,hearingdf_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,after,5.0,2.0,0.4
category_state,2023,D6_ARM_001,hearingdf_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,2,after,28723.0,1868.0,0.06503498938133204
category_state,2023,D6_ARM_001,hearingdf_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,3,after,522.0,57.0,0.10919540229885058
category_state,2023,D6_ARM_001,hearingdf_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,4,after,27.0,2.0,0.07407407407407407
feature_summary,2023,D6_ARM_001,notcov_a,Family_I,categorical_merge,3.0,2.0,1.0,0.05086728207951953,0.00017637759287322265,-0.05069090448664631,0.003202695116222347,0.0002182969791363962,-0.0029843981370859507,merged_categories,,,,,
category_state,2023,D6_ARM_001,notcov_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,before,82.0,3.0,0.036585365853658534
category_state,2023,D6_ARM_001,notcov_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,1,before,2013.0,502.0,0.24937903626428218
category_state,2023,D6_ARM_001,notcov_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,2,before,27182.0,1424.0,0.05238760944742844
category_state,2023,D6_ARM_001,notcov_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,after,82.0,3.0,0.036585365853658534
category_state,2023,D6_ARM_001,notcov_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,1,after,29195.0,1926.0,0.06597020037677684
feature_summary,2023,D6_ARM_001,usualpl_a,Family_I,categorical_merge,4.0,3.0,1.0,0.016652143341795572,0.0006733260869393859,-0.015978817254856188,0.009067992619016293,9.773646095530745e-05,-0.008970256158060986,merged_categories,,,,,
category_state,2023,D6_ARM_001,usualpl_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,before,17.0,2.0,0.11764705882352941
category_state,2023,D6_ARM_001,usualpl_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,1,before,25916.0,1444.0,0.05571847507331378
category_state,2023,D6_ARM_001,usualpl_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,2,before,2724.0,426.0,0.15638766519823788
category_state,2023,D6_ARM_001,usualpl_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,3,before,620.0,57.0,0.09193548387096774
category_state,2023,D6_ARM_001,usualpl_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,after,17.0,2.0,0.11764705882352941
category_state,2023,D6_ARM_001,usualpl_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,2,after,28640.0,1870.0,0.06529329608938547
category_state,2023,D6_ARM_001,usualpl_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,3,after,620.0,57.0,0.09193548387096774
feature_summary,2023,D6_ARM_002,asev_a,Family_I,categorical_merge,3.0,2.0,1.0,0.002856361646061908,7.777452070629329e-05,-0.0027785871253556147,0.0017098693311880305,0.00037896678439076843,-0.0013309025467972621,merged_categories,,,,,
category_state,2023,D6_ARM_002,asev_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,before,29.0,3.0,0.10344827586206896
category_state,2023,D6_ARM_002,asev_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,1,before,4320.0,402.0,0.09305555555555556
category_state,2023,D6_ARM_002,asev_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,2,before,24934.0,1526.0,0.06120157215047726
category_state,2023,D6_ARM_002,asev_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,after,29.0,3.0,0.10344827586206896
category_state,2023,D6_ARM_002,asev_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,2,after,29254.0,1928.0,0.06590551719422985
feature_summary,2023,D6_ARM_002,empwrkft1_a,Family_I,categorical_merge,4.0,3.0,1.0,0.0016234796630872103,0.001276415515904651,-0.00034706414718255934,0.007612566918602787,0.003234188000860211,-0.004378378917742576,merged_categories,,,,,
category_state,2023,D6_ARM_002,empwrkft1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-2,before,1057.0,70.0,0.06622516556291391
category_state,2023,D6_ARM_002,empwrkft1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,before,11887.0,635.0,0.05341970219567595
category_state,2023,D6_ARM_002,empwrkft1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,1,before,13093.0,939.0,0.07171771175437257
category_state,2023,D6_ARM_002,empwrkft1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,2,before,3246.0,287.0,0.08841651263093038
category_state,2023,D6_ARM_002,empwrkft1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-2,after,1057.0,70.0,0.06622516556291391
category_state,2023,D6_ARM_002,empwrkft1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,1,after,24980.0,1574.0,0.06301040832666133
category_state,2023,D6_ARM_002,empwrkft1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,2,after,3246.0,287.0,0.08841651263093038
feature_summary,2023,D6_ARM_002,empwrklsw1_a,Family_I,categorical_merge,3.0,2.0,1.0,0.0017378271948701898,4.977191420974054e-07,-0.0017373294757280925,0.008106175603152604,0.0029645975281360377,-0.005141578075016567,merged_categories,,,,,
category_state,2023,D6_ARM_002,empwrklsw1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,before,1025.0,67.0,0.06536585365853659
category_state,2023,D6_ARM_002,empwrklsw1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,1,before,16371.0,1229.0,0.07507177325758964
category_state,2023,D6_ARM_002,empwrklsw1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,2,before,11887.0,635.0,0.05341970219567595
category_state,2023,D6_ARM_002,empwrklsw1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,after,1025.0,67.0,0.06536585365853659
category_state,2023,D6_ARM_002,empwrklsw1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,1,after,28258.0,1864.0,0.06596362092150895
feature_summary,2023,D6_ARM_002,hypev_a,Family_I,categorical_merge,3.0,2.0,1.0,0.0008981027358434854,4.693869904046676e-05,-0.0008511640368030187,0.01047581445930213,0.00015915916348511837,-0.01031665529581701,merged_categories,,,,,
category_state,2023,D6_ARM_002,hypev_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,before,45.0,4.0,0.08888888888888889
category_state,2023,D6_ARM_002,hypev_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,1,before,11019.0,627.0,0.05690171521916689
category_state,2023,D6_ARM_002,hypev_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,2,before,18219.0,1300.0,0.0713540809045502
category_state,2023,D6_ARM_002,hypev_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,after,45.0,4.0,0.08888888888888889
category_state,2023,D6_ARM_002,hypev_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,1,after,29238.0,1927.0,0.06590738080580066
feature_summary,2023,D6_ARM_002,notcov_a,Family_I,categorical_merge,3.0,2.0,1.0,0.05079298788948196,0.0001768046184025101,-0.050616183271079446,0.02634899301235123,0.00037908493271107446,-0.025969908079640155,merged_categories,,,,,
category_state,2023,D6_ARM_002,notcov_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,before,82.0,3.0,0.036585365853658534
category_state,2023,D6_ARM_002,notcov_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,1,before,2013.0,502.0,0.24937903626428218
category_state,2023,D6_ARM_002,notcov_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,2,before,27188.0,1426.0,0.052449610122112696
category_state,2023,D6_ARM_002,notcov_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,after,82.0,3.0,0.036585365853658534
category_state,2023,D6_ARM_002,notcov_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,2,after,29201.0,1928.0,0.06602513612547516
feature_summary,2023,D6_ARM_002,pcnt18uptc,Family_I,feature_drop,3.0,1.0,2.0,0.0010336617991852073,0.0,-0.0010336617991852073,0.016162249561221722,0.0,-0.016162249561221722,dropped_constant_equivalent,,,,,
category_state,2023,D6_ARM_002,pcnt18uptc,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,1.0,before,10661.0,759.0,0.07119407185067067
category_state,2023,D6_ARM_002,pcnt18uptc,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,2.0,before,14265.0,815.0,0.05713284262180161
category_state,2023,D6_ARM_002,pcnt18uptc,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,3.0,before,4357.0,357.0,0.08193711269221941
category_state,2023,D6_ARM_002,pcnt18uptc,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,dropped_constant_equivalent,after,29283.0,1931.0,0.0659426971280265
feature_summary,2023,D6_ARM_002,region,Family_I,feature_drop,4.0,1.0,3.0,0.0020130154183379046,0.0,-0.0020130154183379046,0.04112286370516471,0.0,-0.04112286370516471,dropped_constant_equivalent,,,,,
category_state,2023,D6_ARM_002,region,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,1,before,4582.0,199.0,0.043430816237450896
category_state,2023,D6_ARM_002,region,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,2,before,6417.0,360.0,0.056100981767180924
category_state,2023,D6_ARM_002,region,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,3,before,10867.0,886.0,0.08153124137296403
category_state,2023,D6_ARM_002,region,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,4,before,7417.0,486.0,0.06552514493730618
category_state,2023,D6_ARM_002,region,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,dropped_constant_equivalent,after,29283.0,1931.0,0.0659426971280265
feature_summary,2023,D6_ARM_003,cogmemdff_a,Family_I,categorical_merge,5.0,4.0,1.0,0.011210371736408948,0.007747791627723618,-0.0034625801086853297,0.16905648971066534,0.023261757781264523,-0.14579473192940082,merged_categories,,,,,
category_state,2023,D6_ARM_003,cogmemdff_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,before,8.0,0.0,0.0
category_state,2023,D6_ARM_003,cogmemdff_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,1,before,22944.0,1213.0,0.05286785216178522
category_state,2023,D6_ARM_003,cogmemdff_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,2,before,5515.0,591.0,0.1071622846781505
category_state,2023,D6_ARM_003,cogmemdff_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,3,before,782.0,125.0,0.159846547314578
category_state,2023,D6_ARM_003,cogmemdff_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,4,before,33.0,2.0,0.06060606060606061
category_state,2023,D6_ARM_003,cogmemdff_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,after,8.0,0.0,0.0
category_state,2023,D6_ARM_003,cogmemdff_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,1,after,23726.0,1338.0,0.056393829554075695
category_state,2023,D6_ARM_003,cogmemdff_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,2,after,5515.0,591.0,0.1071622846781505
category_state,2023,D6_ARM_003,cogmemdff_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,4,after,33.0,2.0,0.06060606060606061
feature_summary,2023,D6_ARM_003,diff_a,Family_I,categorical_merge,5.0,4.0,1.0,0.0024825540767057694,0.0007861797467409656,-0.0016963743299648038,0.3441420099628557,0.06597211526558161,-0.2781698946972741,merged_categories,,,,,
category_state,2023,D6_ARM_003,diff_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,before,5.0,0.0,0.0
category_state,2023,D6_ARM_003,diff_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,1,before,22681.0,1369.0,0.06035889070146819
category_state,2023,D6_ARM_003,diff_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,2,before,4673.0,371.0,0.07939225337042585
category_state,2023,D6_ARM_003,diff_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,3,before,1571.0,173.0,0.11012094207511139
category_state,2023,D6_ARM_003,diff_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,4,before,352.0,18.0,0.05113636363636364
category_state,2023,D6_ARM_003,diff_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,after,5.0,0.0,0.0
category_state,2023,D6_ARM_003,diff_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,1,after,24252.0,1542.0,0.0635823849579416
category_state,2023,D6_ARM_003,diff_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,2,after,4673.0,371.0,0.07939225337042585
category_state,2023,D6_ARM_003,diff_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,4,after,352.0,18.0,0.05113636363636364
feature_summary,2023,D6_ARM_003,empwrkft1_a,Family_I,categorical_merge,4.0,3.0,1.0,0.0016228374776016458,0.0012761404738442712,-0.0003466970037573746,0.04614439305949433,0.0036887554304845553,-0.04245563762900978,merged_categories,,,,,
category_state,2023,D6_ARM_003,empwrkft1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-2,before,1057.0,70.0,0.06622516556291391
category_state,2023,D6_ARM_003,empwrkft1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,before,11886.0,635.0,0.05342419653373717
category_state,2023,D6_ARM_003,empwrkft1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,1,before,13093.0,939.0,0.07171771175437257
category_state,2023,D6_ARM_003,empwrkft1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,2,before,3246.0,287.0,0.08841651263093038
category_state,2023,D6_ARM_003,empwrkft1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-2,after,1057.0,70.0,0.06622516556291391
category_state,2023,D6_ARM_003,empwrkft1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,1,after,24979.0,1574.0,0.06301293086192401
category_state,2023,D6_ARM_003,empwrkft1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,2,after,3246.0,287.0,0.08841651263093038
feature_summary,2023,D6_ARM_003,empwrklsw1_a,Family_I,categorical_merge,3.0,2.0,1.0,0.0017370168654419467,5.016072148505338e-07,-0.001736515258227096,0.05602878869069682,0.00018052419097348835,-0.055848264499723334,merged_categories,,,,,
category_state,2023,D6_ARM_003,empwrklsw1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,before,1025.0,67.0,0.06536585365853659
category_state,2023,D6_ARM_003,empwrklsw1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,1,before,16371.0,1229.0,0.07507177325758964
category_state,2023,D6_ARM_003,empwrklsw1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,2,before,11886.0,635.0,0.05342419653373717
category_state,2023,D6_ARM_003,empwrklsw1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,after,1025.0,67.0,0.06536585365853659
category_state,2023,D6_ARM_003,empwrklsw1_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,1,after,28257.0,1864.0,0.06596595533850019
feature_summary,2023,D6_ARM_003,hypev_a,Family_I,categorical_merge,3.0,2.0,1.0,0.0009002594191022331,5.3956239134305887e-05,-0.0008463031799679272,0.03000239036734785,3.690264772865785e-05,-0.029965487719619193,merged_categories,,,,,
category_state,2023,D6_ARM_003,hypev_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,before,44.0,4.0,0.09090909090909091
category_state,2023,D6_ARM_003,hypev_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,1,before,11019.0,627.0,0.05690171521916689
category_state,2023,D6_ARM_003,hypev_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,2,before,18219.0,1300.0,0.0713540809045502
category_state,2023,D6_ARM_003,hypev_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,-1,after,44.0,4.0,0.09090909090909091
category_state,2023,D6_ARM_003,hypev_a,Family_I,categorical_merge,,,,,,,,,,merged_categories,2,after,29238.0,1927.0,0.06590738080580066
feature_summary,2023,D6_ARM_004,agep_a,Family_I,feature_drop,68.0,1.0,67.0,0.006648821998226086,0.0,-0.006648821998226086,0.016271182169111557,0.0,-0.016271182169111557,dropped_constant_equivalent,,,,,
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,18.0,before,222.0,5.0,0.02252252252252252
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,19.0,before,206.0,9.0,0.043689320388349516
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,20.0,before,209.0,19.0,0.09090909090909091
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,21.0,before,254.0,18.0,0.07086614173228346
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,22.0,before,277.0,21.0,0.07581227436823104
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,23.0,before,336.0,38.0,0.1130952380952381
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,24.0,before,345.0,33.0,0.09565217391304348
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,25.0,before,357.0,31.0,0.08683473389355742
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,26.0,before,387.0,38.0,0.09819121447028424
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,27.0,before,380.0,37.0,0.09736842105263158
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,28.0,before,386.0,38.0,0.09844559585492228
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,29.0,before,408.0,50.0,0.12254901960784313
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,30.0,before,449.0,45.0,0.10022271714922049
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,31.0,before,450.0,43.0,0.09555555555555556
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,32.0,before,499.0,54.0,0.10821643286573146
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,33.0,before,443.0,38.0,0.08577878103837472
category_state,2023,D6_ARM_004,agep_a,Family_I,feature_drop,,,,,,,,,,dropped_constant_equivalent,34.0,before,468.0,49.0,0.1047008547008547
